Age,Nationality1,Nationality2,Locality,Special Need,Support,Student Type,Profession,Professional Situation,Professional Group,Mother's Profession,Mother's Habilitation,Mother's Professional Situation,Mother's Professional Group,Father's Profession,Father's Habilitation,Father's Professional Group,Father's Professional Situation,Academic Year,Course,Faculty,Scholarship,Admission,Status,DGES Info,Admission Category,Admission Grade
18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Operadores de instalações e máquinas e trabalhadores da montagem,"Aluno, estudante",201516,EDUCAÇÃO SOCIAL (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),Reingresso,0,14 - Reingresso,Unknown,Unknown
20,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Operador de Supermercado,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Trabalhadores não qualificados,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhadores não qualificados,Trabalhador por conta de outrem,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,No,Reingresso,1,14 - Reingresso,Unknown,Unknown
19,Portugal,Unknown,OLHÃO,Deficiência Visual,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Unknown,"Outro Pessoal de Limpeza de Escritórios, Hotéis e Trabalhadores Similares",Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta de outrem,Trabalhadores não qualificados,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Outra situação,Trabalhador por conta de outrem,201516,EDUCAÇÃO BÁSICA (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,111.3
18,Portugal,Unknown,MONCARAPACHO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Assitentes e Medicina Dentária,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Técnicos e profissões de nível intermédio,Outros Enceradores e Trabalhadores Similares da Construção Civil,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhadores não qualificados,Trabalhador por conta própria como empregador,201516,DESIGN DE COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,132.1
18,França,Unknown,FUSETA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Trabalhador por conta de outrem,201516,EDUCAÇÃO SOCIAL (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,127.8
19,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Mandarete - Hotelaria,Trabalhador por conta de outrem,Trabalhadores não qualificados,Outros Vendedores e Demonstradores,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Marinheiro Pescador - Pesca Local e Costeira,Ensino secundário - 12.º  ou equivalente,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta própria como isolado,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,130.4
19,Portugal,Unknown,MONCARAPACHO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Desempregado,Outra situação,Viveirista,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta própria como empregador,201516,EDUCAÇÃO SOCIAL (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,136.9
19,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Outros Recepcionistas e Trabalhadores Similares,Trabalhador por conta de outrem,Pessoal administrativo,Outra situação,Ensino secundário - 12.º  ou equivalente,Reformado,Assistentes na preparação de refeições,Outra situação,Ensino superior - licenciatura,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Reformado,201516,IMAGEM ANIMADA (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,117.9
18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Especialistas Em Assuntos de Pessoal e Informação Profissional,Ensino superior - mestrado,Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Caixa de Comércio,Ensino secundário - 12.º  ou equivalente,Pessoal administrativo,Trabalhador por conta de outrem,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,134.1
20,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Doméstico,Outra situação,Guarda Fiscal,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,201516,DESIGN DE COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,133.8
18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Professor do Ensino Vocacional Artístico,Ensino superior - mestrado,Outra situação,Especialistas das atividades intelectuais e científicas,Operador de Painel de Comando Centralizado,Ensino secundário - 12.º  ou equivalente,Técnicos e profissões de nível intermédio,Trabalhador por conta de outrem,201516,EDUCAÇÃO SOCIAL (1.º ciclo),Escola Superior de Educação e Comunicação,Recusada,FASE 1,0,1 - Concurso nacional de acesso,Unknown,142
18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Escriturário do Serviço de Pessoal,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Escriturário do Serviço de Pessoal,Ensino secundário - 12.º  ou equivalente,Pessoal administrativo,Trabalhador por conta de outrem,201516,EDUCAÇÃO BÁSICA (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,120.4
18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Desempregado,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Trabalhador por conta própria como empregador,201516,IMAGEM ANIMADA (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,142.5
19,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Vendedores e Demonstradores,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Operadores de instalações e máquinas e trabalhadores da montagem,Desempregado,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,126
18,Portugal,Unknown,LUZ TVR,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Geógrafo,Ensino superior - mestrado,Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Outros Docentes do Ensino Básico (2º e 3º Ciclos) e Secundário,Ensino superior - mestrado,Especialistas das atividades intelectuais e científicas,Trabalhador por conta de outrem,201516,EDUCAÇÃO SOCIAL (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,126.3
19,Portugal,Unknown,STA CATARINA FONTE BISPO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Pós-secundário curso especialização tecnológica,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhadores não qualificados,Outra situação,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,130
20,Portugal,Unknown,TAVIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Unknown,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta própria como empregador,Trabalhadores não qualificados,Unknown,Ensino secundário - 12.º  ou equivalente,"Trabalhadores qualificados da indústria, construção e artífices",Reformado,201516,DESIGN DE COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,No,Reingresso,0,14 - Reingresso,Unknown,Unknown
20,Portugal,Unknown,TAVIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Outra situação,Outros Pedreiros e Calceteiros,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta de outrem,201516,DESIGN DE COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,135.4
19,Portugal,Unknown,ALTURA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Não disponível,Desempregado,201516,CIÊNCIAS DA COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,135
20,Portugal,Unknown,ALTURA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Não disponível,Unknown,Ensino superior - licenciatura,Não disponível,Trabalhador por conta de outrem,201516,EDUCAÇÃO BÁSICA (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,147.9
19,Portugal,Unknown,PARCHAL,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino Superior - Licenciatura - 1º ciclo,"Aluno, estudante",Outra situação,Unknown,Ensino Superior - Licenciatura - 1º ciclo,Outra situação,"Aluno, estudante",201516,IMAGEM ANIMADA (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),Reingresso,0,14 - Reingresso,Unknown,Unknown
18,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Outra situação,Militar,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Profissões das Forças Armadas,Trabalhador por conta de outrem,201516,DESIGN DE COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,Recusada,FASE 1,0,1 - Concurso nacional de acesso,Unknown,137.20000000000002
19,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhador por conta de outrem,201516,DESIGN DE COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,118.60000000000001
18,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Doméstico,Não disponível,Gestor de Conta Bancária,Ensino secundário - 12.º  ou equivalente,Pessoal administrativo,Reformado,201516,EDUCAÇÃO BÁSICA (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,112.9
19,Portugal,Unknown,FERRAGUDO,No,No,Estudante a Tempo Inteiro,Unknown,Desempregado,Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta própria como isolado,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Trabalhador familiar não remunerado,201516,EDUCAÇÃO SOCIAL (1.º ciclo),Escola Superior de Educação e Comunicação,No,Reingresso,0,14 - Reingresso,Unknown,Unknown
19,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Desempregado,Não disponível,Outro Pessoal dos Serviços de Protecção e Segurança,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Desempregado,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,135.8
20,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Outra situação,201516,ORTOPROTESIA (1.º ciclo),Escola Superior de Saúde,Recebida (SAS),FASE 2,0,1 - Concurso nacional de acesso,Unknown,129.3
20,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Outra situação,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,130.3
18,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino superior - bacharelato,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta própria como isolado,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,130.5
20,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Secretário de Administração,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Técnicos e profissões de nível intermédio,Técnico de Manutenção,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Técnicos e profissões de nível intermédio,Trabalhador por conta de outrem,201516,CIÊNCIAS DA COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,157
20,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Operador de Supermercado,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Podador,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta de outrem,201516,DESPORTO (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,137.9
19,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Doméstico,Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Outra situação,Trabalhador por conta de outrem,201516,CIÊNCIAS DA COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,134.7
20,Bélgica,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino superior - bacharelato,Técnicos e profissões de nível intermédio,Trabalhador por conta de outrem,201516,EDUCAÇÃO BÁSICA (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,121.7
18,Portugal,Unknown,ALBUFEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Empregado de Balcão,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não disponível,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não disponível,Não disponível,201516,EDUCAÇÃO BÁSICA (1.º ciclo),Escola Superior de Educação e Comunicação,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,126.2
